Snapshot,Index,Hotel Name,TTT,LOS,Grade,Num of Reviews,Curr Price,Original Price,Percentage of discount,Distance from center,Type of room,Location grade,Is refundable,Late payment,Breakfast included,Option Member
2024-05-26 23:54:51.951078,25,Doubletree by Hilton New York Times Square South,13,4,8.88.8 out of 10,"3,548 reviews",The price is $325,,0,0,0,0,,,,
2024-05-26 23:54:51.958187,26,Hampton Inn Madison Square Garden Area Hotel,13,4,8.28.2 out of 10,"1,030 reviews",The price is $287,The price was $338,0,0,0,0,,,,
2024-05-26 23:54:51.966515,27,Empire Hotel,13,4,,"3,420 reviews",The price is $279,The price was $310,0,0,0,0,,,,
2024-05-26 23:54:51.975942,28,Tempo by Hilton New York Times Square,13,4,9.49.4 out of 10,"2,303 reviews",The price is $404,,0,0,0,0,,,,
2024-05-26 23:54:51.983263,29,"Club Quarters, Times Square - Midtown",13,4,8.68.6 out of 10,"2,600 reviews",The price is $286,,0,0,0,0,,,,
2024-05-26 23:54:51.991555,30,The Fifth Avenue Hotel,13,4,9.29.2 out of 10,20 reviews,The price is $958,,0,0,0,0,,,,
2024-05-26 23:54:51.998901,31,Hyatt Grand Central New York,13,4,8.08.0 out of 10,"3,450 reviews",The price is $346,,0,0,0,0,,,,
2024-05-26 23:54:52.007161,32,"The Jewel Hotel, New York",13,4,9.29.2 out of 10,"2,030 reviews",The price is $322,The price was $339,0,0,0,0,,,,
2024-05-26 23:54:52.014495,33,Truss Hotel Times Square ,13,4,8.28.2 out of 10,"1,448 reviews",The price is $299,The price was $352,0,0,0,0,,,,
2024-05-26 23:54:52.023522,34,citizenM New York Times Square,13,4,9.29.2 out of 10,"1,082 reviews",The price is $341,,0,0,0,0,,,,
2024-05-26 23:54:52.029751,35,Chelsea Inn,13,4,,"1,008 reviews",The price is $222,The price was $252,0,0,0,0,,,,
2024-05-26 23:54:52.039421,36,Arlo Midtown,13,4,9.29.2 out of 10,"5,252 reviews",The price is $335,The price was $359,0,0,0,0,,,,
2024-05-26 23:54:52.048595,37,Sheraton Tribeca New York Hotel,13,4,8.48.4 out of 10,"1,005 reviews",The price is $296,,0,0,0,0,,,,
2024-05-26 23:54:52.055633,38,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",13,4,9.29.2 out of 10,"1,724 reviews",The price is $311,The price was $346,0,0,0,0,,,,
2024-05-26 23:54:52.063775,39,Hyatt Place New York Midtown South,13,4,8.88.8 out of 10,"1,139 reviews",The price is $317,The price was $396,0,0,0,0,,,,
2024-05-26 23:54:52.071877,40,Pod 39,13,4,8.68.6 out of 10,"1,465 reviews",The price is $244,The price was $284,0,0,0,0,,,,
2024-05-26 23:54:52.078906,41,Element New York Times Square West,13,4,8.28.2 out of 10,"1,751 reviews",The price is $309,,0,0,0,0,,,,
2024-05-26 23:54:52.086988,42,Best Western Premier Empire State Hotel,13,4,9.09.0 out of 10,636 reviews,The price is $266,,0,0,0,0,,,,
2024-05-26 23:54:52.094196,43,Hyatt Grand Central New York,13,4,8.08.0 out of 10,"3,450 reviews",The price is $346,,0,0,0,0,,,,
2024-05-26 23:54:52.101314,44,Ameritania Hotel at Times Square,13,4,8.68.6 out of 10,"2,954 reviews",The price is $290,The price was $305,0,0,0,0,,,,
2024-05-26 23:54:52.109457,45,The Westin New York Grand Central,13,4,8.88.8 out of 10,"2,432 reviews",The price is $408,The price was $479,0,0,0,0,,,,
2024-05-26 23:54:52.117571,46,Hilton Garden Inn New York/Central Park South-Midtown West,13,4,,"1,475 reviews",The price is $272,The price was $320,0,0,0,0,,,,
2024-05-26 23:54:52.125707,47,DoubleTree by Hilton New York Times Square West,13,4,,"1,436 reviews",The price is $276,,0,0,0,0,,,,
2024-05-26 23:54:52.133862,48,World Center Hotel,13,4,8.68.6 out of 10,"1,997 reviews",The price is $309,The price was $343,0,0,0,0,,,,
2024-05-26 23:54:52.141465,49,Fairfield Inn & Suites New York Manhattan / Central Park,13,4,8.48.4 out of 10,"1,000 reviews",The price is $329,,0,0,0,0,,,,
2024-05-26 23:54:52.149494,50,"The Langham, New York, Fifth Avenue",13,4,9.49.4 out of 10,"1,004 reviews",The price is $651,"The price was $1,000",0,0,0,0,,,,
2024-05-26 23:54:52.157630,51,Hilton Garden Inn New York/Times Square Central,13,4,8.28.2 out of 10,"1,822 reviews",The price is $278,,0,0,0,0,,,,
2024-05-26 23:54:52.164751,52,"Club Quarters Hotel, Grand Central",13,4,8.68.6 out of 10,"1,928 reviews",The price is $311,The price was $347,0,0,0,0,,,,
2024-05-26 23:54:52.174000,53,The Belvedere Hotel,13,4,8.68.6 out of 10,"3,415 reviews",The price is $298,The price was $339,0,0,0,0,,,,
2024-05-26 23:54:52.182224,54,31 Street Broadway Hotel,13,4,,827 reviews,The price is $77,,0,0,0,0,,,,
2024-05-26 23:54:52.193064,55,"Martinique New York on Broadway, Curio Collection by Hilton",13,4,8.88.8 out of 10,"1,081 reviews",The price is $309,,0,0,0,0,,,,
2024-05-26 23:54:52.204188,56,Hyatt Centric Times Square New York,13,4,9.29.2 out of 10,"1,476 reviews",The price is $349,,0,0,0,0,,,,
2024-05-26 23:54:52.212048,57,Virgin Hotels New York City,13,4,8.88.8 out of 10,"1,290 reviews",The price is $374,The price was $440,0,0,0,0,,,,
2024-05-26 23:54:52.221902,58,Renaissance New York Times Square Hotel by Marriott,13,4,9.09.0 out of 10,"1,008 reviews",The price is $408,,0,0,0,0,,,,
2024-05-26 23:54:52.229976,59,Hampton Inn & Suites Staten Island,13,4,8.48.4 out of 10,"1,008 reviews",The price is $155,,0,0,0,0,,,,
2024-05-26 23:54:52.238941,60,"InterContinental New York Times Square, an IHG Hotel",13,4,8.48.4 out of 10,"1,110 reviews",The price is $378,,0,0,0,0,,,,
2024-05-26 23:54:52.247075,61,W New York - Times Square,13,4,8.68.6 out of 10,"1,070 reviews",The price is $333,,0,0,0,0,,,,
2024-05-26 23:54:52.255032,62,Hampton Inn Manhattan-Chelsea,13,4,8.08.0 out of 10,"1,009 reviews",The price is $317,The price was $373,0,0,0,0,,,,
2024-05-26 23:54:52.264124,63,Pod 51,13,4,8.08.0 out of 10,"1,342 reviews",The price is $253,The price was $294,0,0,0,0,,,,
2024-05-26 23:54:52.272102,64,"Holiday Inn New York City - Times Square, an IHG Hotel",13,4,8.28.2 out of 10,"1,400 reviews",The price is $304,,0,0,0,0,,,,
2024-05-26 23:54:52.279153,65,"Holiday Inn Express - New York City Chelsea, an IHG Hotel",13,4,8.08.0 out of 10,"1,020 reviews",The price is $275,,0,0,0,0,,,,
2024-05-26 23:54:52.287140,66,Hyatt Place New York City/Times Square,13,4,8.08.0 out of 10,"1,453 reviews",The price is $336,,0,0,0,0,,,,
2024-05-26 23:54:52.295110,67,"The Langham, New York, Fifth Avenue",13,4,9.49.4 out of 10,"1,004 reviews",The price is $651,"The price was $1,000",0,0,0,0,,,,
2024-05-26 23:54:52.302201,68,"Holiday Inn Express New York City Times Square, an IHG Hotel",13,4,,"1,007 reviews",The price is $281,The price was $374,0,0,0,0,,,,
2024-05-26 23:54:52.313400,69,Hilton Garden Inn New York/Midtown Park Ave,13,4,8.48.4 out of 10,"1,006 reviews",The price is $289,,0,0,0,0,,,,
2024-05-26 23:54:52.326405,70,Courtyard by Marriott New York Manhattan / Chelsea,13,4,9.29.2 out of 10,"1,001 reviews",The price is $325,,0,0,0,0,,,,
2024-05-26 23:54:52.335583,71,"The Cloud One New York-Downtown, by the Motel One Group",13,4,8.88.8 out of 10,562 reviews,The price is $314,,0,0,0,0,,,,
2024-05-26 23:54:52.347324,72,AC Hotel by Marriott New York Downtown,13,4,9.09.0 out of 10,"1,007 reviews",The price is $304,,0,0,0,0,,,,
2024-05-26 23:54:52.360242,73,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",13,4,,"1,002 reviews",The price is $298,,0,0,0,0,,,,
2024-05-26 23:54:52.375620,74,DoubleTree by Hilton New York Downtown,13,4,,"1,620 reviews",The price is $286,The price was $317,0,0,0,0,,,,
2024-05-26 23:54:52.387011,75,Park Lane New York,13,4,8.68.6 out of 10,851 reviews,The price is $499,The price was $594,0,0,0,0,,,,
2024-05-26 23:54:52.396485,76,New York Hilton Midtown,13,4,8.08.0 out of 10,"1,824 reviews",The price is $346,,0,0,0,0,,,,
2024-05-26 23:54:52.412515,77,Motto By Hilton New York City Times Square,13,4,9.09.0 out of 10,718 reviews,The price is $257,,0,0,0,0,,,,
2024-05-26 23:54:52.431531,78,Courtyard by Marriott New York Downtown Manhattan/Financial District,13,4,,806 reviews,The price is $273,,0,0,0,0,,,,
2024-05-26 23:54:52.441635,79,Courtyard by Marriott New York Manhattan/Upper East Side,13,4,8.28.2 out of 10,"1,184 reviews",The price is $335,The price was $343,0,0,0,0,,,,
2024-05-26 23:54:52.448825,80,Aliz Hotel Times Square,13,4,8.08.0 out of 10,"1,007 reviews",The price is $289,The price was $362,0,0,0,0,,,,
2024-05-26 23:54:52.460649,81,JG Sohotel,13,4,8.68.6 out of 10,214 reviews,The price is $235,The price was $262,0,0,0,0,,,,
2024-05-26 23:54:52.469827,82,Moxy NYC Times Square,13,4,8.68.6 out of 10,"1,941 reviews",The price is $329,,0,0,0,0,,,,
2024-05-26 23:54:52.479499,83,The Westin New York at Times Square,13,4,8.88.8 out of 10,"4,180 reviews",The price is $459,,0,0,0,0,,,,
2024-05-26 23:54:52.490968,84,Courtyard New York Manhattan/ Midtown East,13,4,8.88.8 out of 10,"1,931 reviews",The price is $442,The price was $492,0,0,0,0,,,,
2024-05-26 23:54:52.501877,85,"Club Quarters Hotel, World Trade Center",13,4,8.68.6 out of 10,"1,410 reviews",The price is $310,,0,0,0,0,,,,
2024-05-26 23:54:52.516371,86,Fairfield Inn by Marriott New York Manhattan/Times Square,13,4,8.68.6 out of 10,"1,127 reviews",The price is $305,,0,0,0,0,,,,
2024-05-26 23:54:52.527657,87,Kixby,13,4,9.29.2 out of 10,"1,013 reviews",The price is $293,The price was $345,0,0,0,0,,,,
2024-05-26 23:54:52.540609,88,TownePlace Suites by Marriott New York Manhattan/Chelsea,13,4,8.28.2 out of 10,333 reviews,The price is $291,,0,0,0,0,,,,
